site;plot;Pre-disturbance management;Post-disturbance management;Years since disturbance;Disturbance agent;Elevation;Aridity Change;HLI;Late-successional WDensity;Early-successional WDensity;Pioneer WDensity;Total WDensity;Pioneer RawDensity;Early-successional RawDensity;Late-successional RawDensity;Total RawDensity;Pre_Density;Pre_Sp1;Pre_Sp2;WDensity_Sp1;WDensity_Sp2
Crnivec;36;Y;Intensive;11;Wind;1089,60869;0,062619129;0,717403392;331,1235445;1300,057704;100;1731,181249;100;2000;1000;3100;336;Picea abies;N;331,1235427;0
Crnivec;37;Y;Intensive;11;Wind;1123,775655;0,062590335;0,791541456;0;367,9355714;100;467,9355714;100;600;0;700;336;Picea abies;N;0;0
Crnivec;60;Y;Logging only;11;Wind;939,5074119;0,063285462;0,405318273;386,6865261;477,0592516;465,9464431;1329,692221;1800;3200;1800;6800;336;Picea abies;N;284,180117;0
Crnivec;61;Y;Logging only;11;Wind;944,510517;0,063285723;0,417427183;0;182,2704493;537,2366925;719,5071418;1000;500;0;1500;336;Picea abies;N;0;0
Crnivec;62;Y;Logging only;11;Wind;948,5058466;0,063342515;0,38058776;1262,565986;603,5678065;1086,329226;2952,463018;3200;2400;4300;9900;336;Picea abies;N;648,0579709;0
Crnivec;63;Y;Logging only;11;Wind;946,8945358;0,063368711;0,428143934;787,9599926;1468,772278;1290,023772;3546,756043;2200;3800;2800;8800;336;Picea abies;N;186,779139;0
Crnivec;64;Y;Logging only;11;Wind;949,1387431;0,063383391;0,470572904;263,029055;1795,453437;828,4323368;2886,914828;1400;4600;1000;7000;336;Picea abies;N;89,31185664;0
Crnivec;65;Y;Logging only;11;Wind;948,8196942;0,063394878;0,515214029;847,8990563;1204,748659;1870,684683;3923,332398;2900;3900;3900;10700;336;Picea abies;N;532,0917963;0
Crnivec;66;Y;Logging only;11;Wind;983,8956298;0,063424435;0,545492737;1019,528163;713,1687714;162,0476457;1894,74458;600;2900;2900;6400;336;Picea abies;N;768,1686576;0
Crnivec;67;Y;Logging only;11;Wind;1003,121056;0,063452907;0,825174479;1995,210865;498,8733578;2047,27363;4541,357854;4300;1500;4700;10500;336;Picea abies;N;1880,90229;0
Crnivec;68;Y;Logging only;11;Wind;1002,150118;0,063465087;0,877827375;2188,79435;394,0463005;1274,898051;3857,738701;2500;1300;4800;8600;336;Picea abies;N;1832,806698;0
Crnivec;69;Y;Logging only;11;Wind;989,0436378;0,06341807;0,525976974;3038,034077;726,8937561;994,8969144;4759,824748;2200;2600;7200;12000;336;Picea abies;N;2315,516395;0
Crnivec;70;Y;Logging only;11;Wind;1257,845337;0,062690118;0,937560084;82,41621262;0;13,19455053;95,61076315;100;0;700;800;336;Picea abies;N;82,41621218;0
Crnivec;71;Y;Logging only;11;Wind;1234,393507;0,062641935;0,618520168;218,0747573;0;0;218,0747573;0;0;1100;1100;336;Picea abies;N;218,0747561;0
Crnivec;72;Y;Logging only;11;Wind;1216,393705;0,062726325;0,73917228;264,5540534;29,77061904;0;294,3246724;0;100;1000;1100;336;Picea abies;N;264,554052;0
Crnivec;73;Y;Logging only;11;Wind;1175,181276;0,062745069;0,819663787;68,82383644;0;158,3346064;227,1584428;1200;0;1200;2400;336;Picea abies;N;68,82383608;0
Crnivec;74;Y;Logging only;11;Wind;1066,151469;0,062730331;0,801438376;530,633105;525,3950673;157,273738;1213,30191;500;1200;1300;3000;336;Picea abies;N;530,6331026;0
Crnivec;75;Y;Logging only;11;Wind;1092,070913;0,062942153;0,668982237;0;348,8399404;334,7171301;683,5570705;600;600;0;1200;336;Picea abies;N;0;0
Crnivec;76;Y;Logging only;11;Wind;1054,144355;0,062833355;0,909487402;517,2285477;240,6976695;417,6637769;1175,589994;900;600;1200;2700;336;Picea abies;N;417,6506202;0
Crnivec;77;Y;Logging only;11;Wind;1070,732075;0,062877339;0,927696996;1507,626583;29,77061904;54,76733035;1592,164532;100;100;11200;11400;336;Picea abies;N;1494,432024;0
Crnivec;78;Y;Logging only;11;Wind;1146,75334;0,063154118;0,885125227;54,76733035;0;0;54,76733035;0;0;100;100;336;Picea abies;N;54,76733006;0
Crnivec;79;Y;Logging only;11;Wind;997,645199;0,062878976;1,009331155;3260,777893;42,96516957;712,1111305;4015,854193;1200;200;22100;23500;336;Picea abies;N;3247,583325;0
Crnivec;80;Y;Logging only;11;Wind;975,2023714;0,062991728;0,708481828;5516,153379;1014,123871;153,6270029;6683,904253;1000;2600;13900;17500;336;Picea abies;N;5461,386029;0
Crnivec;81;Y;Logging only;11;Wind;941,7006088;0,062894745;0,766660513;6083,970977;383,3713124;287,5747912;6754,91708;400;700;19300;20400;336;Picea abies;N;6054,200327;0
Crnivec;82;Y;Logging only;11;Wind;923,5779301;0,0629995;0,869739787;1675,787376;172,3248082;458,1225388;2306,234723;1300;500;6600;8400;336;Picea abies;N;1572,538459;0
Crnivec;83;Y;Logging only;11;Wind;980,4529415;0,063469093;1,038814277;8656,397515;84,53794939;0;8740,935464;0;200;22100;22300;336;Picea abies;N;8456,397478;0
Crnivec;84;Y;Logging only;11;Wind;954,8481767;0,063151663;0,787021698;214,3085684;565,5112138;29,77061904;809,5904013;100;1500;400;2000;336;Picea abies;N;214,3085678;0
Crnivec;85;Y;Logging only;11;Wind;902,2607971;0,06301516;0,86204795;893,1848754;528,8428897;993,317484;2415,345249;2500;1300;5600;9400;336;Picea abies;N;850,2197014;0
Crnivec;86;Y;Logging only;11;Wind;889,2934491;0,06299498;0,833459165;3306,902778;285,6977354;99,12488967;3691,725403;500;1100;12900;14500;336;Picea abies;N;3024,963836;0
Crnivec;87;Y;Logging only;11;Wind;940,5487321;0,063224381;0,939636011;663,6394787;683,5970653;392,4502481;1739,686792;600;1400;2200;4200;336;Picea abies;N;188,4367458;0
croix;1;Y;Logging only;19;Wind;826,4996977;0,097691777;0,773414125;1588,823905;0;0;1588,823905;0;0;2933,333334;2933,333334;167,1126902;Abies alba;N;45,97096332;0
croix;2;Y;Logging only;19;Wind;830,2944799;0,097691777;0,77274451;408,1157846;0;0;408,1157846;0;0;533,3333334;533,3333334;167,1126902;Abies alba;N;0;0
croix;3;Y;Logging only;19;Wind;835,0220974;0,097691777;0,759782841;1004,367838;0;1321,275079;2325,642917;1333,333334;0;1866,666667;3200;167,1126902;Abies alba;N;0;0
croix;4;Y;Logging only;19;Wind;841,0102662;0,097691777;0,756296669;1112,63763;0;0;1112,63763;0;0;1600;1600;167,1126902;Abies alba;N;45,97096332;0
Cuvy;1;Y;None;21;Wind;1412,757538;0,000894331;0,186959714;300,1643509;1292,441794;0;1592,606145;0;2365,219293;1061,032954;3426,252247;704;Picea abies;N;300,1643509;0
Cuvy;2;Y;None;21;Wind;1381,898163;0,000731569;0,166407024;661,3907661;2583,840265;206,3629912;3451,594023;1061,032954;4885,172559;1006,212918;6952,418431;704;Picea abies;N;661,3907661;0
Cuvy;3;Y;None;21;Wind;1349,446195;0,000576386;0,150377172;127,3239545;596,8310367;0;724,1549912;0;596,8310367;127,3239545;724,1549912;704;Picea abies;N;127,3239545;0
Cuvy;4;Y;Intensive;21;Wind;1358,079805;0,000378991;0,170209943;397,8873578;1404,11292;127,3239545;1929,324232;127,3239545;3536,776513;397,8873578;4061,987825;704;Picea abies;N;397,8873578;0
Cuvy;5;Y;Intensive;21;Wind;1364,836026;0,000048461;0,166603337;758,9339962;2365,130143;0;3124,064139;0;8261,909935;1431,510294;9693,420229;704;Picea abies;N;758,9339962;0
Cuvy;6;Y;Intensive;21;Wind;1412,44417;0,000296117;0,153110351;0;3135,926568;0;3135,926568;0;5250,344734;0;5250,344734;704;Picea abies;N;0;0
Cuvy;7;Y;Intensive;21;Wind;1412,767862;0,000120047;0,172851348;420,068993;258,645858;1626,982192;2305,697043;6719,875375;481,0016058;679,9452847;7880,822265;704;Picea abies;N;420,068993;0
Cuvy;8;Y;Intensive;21;Wind;1432,830517;-0,000280739;0,136728686;0;0;2952,485505;2952,485505;3671,174021;0;0;3671,174021;704;Picea abies;N;0;0
Cuvy;9;Y;Intensive;21;Wind;1436,991392;-0,000465978;0,127396659;455,7867958;3952,440673;552,3304336;4960,557902;878,8889636;6410,40743;1105,24266;8394,539054;704;Picea abies;N;455,7867958;0
Cuvy;10;Y;None;21;Wind;1398,914409;-0,000742995;0,133493645;0;3714,099217;730,234822;4444,334039;3934,663871;5835,681247;0;9770,345118;704;Picea abies;N;0;0
Cuvy;11;Y;None;21;Wind;1382,367869;-0,000825819;0,172461575;0;1057,720902;0;1057,720902;0;1359,890569;0;1359,890569;704;Picea abies;N;0;0
don122;1;Y;Logging only;19;Wind;522,7144908;0,07395137;0,633950165;0;0;0;0;0;0;0;0;310,352139;Fagus sylvatica;Abies alba;0;0
don122;2;Y;Logging only;19;Wind;535,6350673;0,07395137;0,660113655;1400,984179;211,1128085;266,6666667;1878,763655;266,6666667;533,3333334;4800,000001;5600,000001;310,352139;Fagus sylvatica;Abies alba;852,6766136;548
don122;3;Y;Logging only;19;Wind;531,3099017;0,07395137;0,678919444;2158,817165;0;1333,333334;3492,150499;1333,333334;0;3200;4533,333334;310,352139;Fagus sylvatica;Abies alba;2158,817165;0
don122;4;Y;Logging only;19;Wind;525,1175725;0,07395137;0,640496635;266,6666667;0;533,3333334;800,0000001;533,3333334;0;266,6666667;800,0000001;310,352139;Fagus sylvatica;Abies alba;0;0
don18;1;Y;Logging only;19;Wind;665,6360831;0,07395137;0,744373797;3050,417716;0;266,6666667;3317,084383;266,6666667;0;6933,333334;7200,000001;310,352139;Picea abies;N;3027,432234;0
don18;2;Y;Logging only;19;Wind;647,9181304;0,07395137;0,749873408;1290,443152;180,3476254;289,6521484;1760,442925;533,3333334;800,0000001;1866,666667;3200;310,352139;Picea abies;N;1290,443152;0
don18;3;Y;Logging only;19;Wind;649,3760634;0,07395137;0,75853583;387,9592853;22,98548166;298,8112616;709,7560286;3466,666667;266,6666667;800,0000001;4533,333334;310,352139;Picea abies;N;387,9592853;0
don18;4;Y;Logging only;19;Wind;668,910197;0,07395137;0,758947562;593,3790497;0;556,3188151;1149,697865;800,0000001;0;2133,333334;2933,333334;310,352139;Picea abies;N;480,2197553;0
don194;1;Y;Logging only;19;Wind;607,4201721;0,086808503;0,681341624;1339,34889;0;0;1339,34889;0;0;3733,333334;3733,333334;310,352139;Abies alba;Picea abies;0;1339
don194;2;Y;Logging only;19;Wind;606,2599015;0,086808503;0,689765779;839,4712964;0;800,0000001;1639,471297;800,0000001;0;3733,333334;4533,333334;310,352139;Abies alba;Picea abies;193,7852916;502
don194;3;Y;Logging only;19;Wind;591,8636431;0,086808503;0,692009252;2759,649292;0;734,5096242;3494,158917;800,0000001;0;7733,333334;8533,333334;310,352139;Abies alba;Picea abies;114,9274083;2410
don194;4;Y;Logging only;19;Wind;592,2923769;0,086808503;0,684000205;2351,946863;22,98548166;451,2577656;2826,19011;533,3333334;266,6666667;4266,666667;5066,666667;310,352139;Abies alba;Picea abies;0;2156
euv;1;Y;Logging only;19;Wind;318,6471441;0,093038575;0,654293742;3245,307418;4859,749285;0;8105,056703;0;13600;4266,666667;17866,66667;111,4084601;Fagus sylvatica;N;3245,307418;0
euv;2;Y;Logging only;19;Wind;317,2695576;0,093038575;0,647321939;7694,339472;862,6121328;0;8556,951605;0;4533,333334;13600;18133,33334;111,4084601;Fagus sylvatica;N;3366,136543;0
euv;3;Y;Logging only;19;Wind;316,4861935;0,093038575;0,649320115;1144,752383;2775,747624;22,98548166;3943,485488;266,6666667;7200,000001;4000,000001;11466,66667;111,4084601;Fagus sylvatica;N;596,6370507;0
euv;4;Y;Logging only;19;Wind;316,0813824;0,093038575;0,644044866;4889,235588;508,1559561;0;5397,391544;0;2933,333334;10133,33333;13066,66667;111,4084601;Fagus sylvatica;N;4732,227067;0
flamand_9;1;Y;Logging only;19;Wind;12,51311574;0,027758153;0,701109666;0;5351,061119;0;5351,061119;0;6400,000001;0;6400,000001;254,6479089;Pinus pinaster;N;5229,414877;0
flamand_9;2;Y;Logging only;19;Wind;12,65237727;0,027758153;0,701023615;0;3807,005425;0;3807,005425;0;4533,333334;0;4533,333334;254,6479089;Pinus pinaster;N;3591,29552;0
flamand_9;3;Y;Logging only;19;Wind;12,89025384;0,027758153;0,700342066;0;1462,405654;0;1462,405654;0;2400;0;2400;254,6479089;Pinus pinaster;N;1379,304297;0
flamand_9;4;Y;Logging only;19;Wind;13,44115581;0,027758153;0,696556079;0;1668,956445;0;1668,956445;0;2400;0;2400;254,6479089;Pinus pinaster;N;1600;0
fontainebleau_567;1;Y;None;19;Wind;121,4346945;0,012895529;0,660788125;266,6666667;775,211325;0;1041,877992;0;800,0000001;266,6666667;1066,666667;500,3638865;Quercus;Fagus sylvatica;0;267
fontainebleau_567;2;Y;None;19;Wind;120,6176075;0,012895529;0,661163473;2038,684353;2892,66236;533,3333334;5464,680046;533,3333334;5333,333334;3200;9066,666668;500,3638865;Quercus;Fagus sylvatica;0;2039
fontainebleau_567;3;Y;None;19;Wind;120,4922249;0,012895529;0,65991025;1458,102102;1323,043193;266,6666667;3047,811961;266,6666667;1333,333334;2400;4000,000001;500,3638865;Quercus;Fagus sylvatica;266,6666667;1458
fontainebleau_567;4;Y;None;19;Wind;120,4259146;0,012895529;0,659810751;4447,053574;266,6666667;266,6666667;4980,386908;266,6666667;266,6666667;5866,666667;6400,000001;500,3638865;Quercus;Fagus sylvatica;0;4447
frasne_32;1;Y;Logging only;19;Wind;845,1638437;0,066318916;0,681101477;2122,768756;0;0;2122,768756;0;0;3733,333334;3733,333334;187,0070581;Abies alba;Picea abies;68,95644498;1354
frasne_32;2;Y;Logging only;19;Wind;845,0523191;0,066318916;0,678988196;673,1109735;91,94192664;1926,782542;2691,835442;2133,333334;1066,666667;1600;4800,000001;187,0070581;Abies alba;Picea abies;0;673
frasne_32;3;Y;Logging only;19;Wind;845,553293;0,066318916;0,679858973;68,95644498;1206,666214;94,77090901;1370,393568;266,6666667;1333,333334;800,0000001;2400;187,0070581;Abies alba;Picea abies;45,97096332;23
frasne_32;4;Y;Logging only;19;Wind;845,8632316;0,066318916;0,680581858;360,3767073;0;1675,533896;2035,910603;2400;0;533,3333334;2933,333334;187,0070581;Abies alba;Picea abies;0;360
frasne_34;1;Y;Logging only;19;Wind;840,2457272;0,066318916;0,677261716;332,4054272;160,8983716;1516,115365;2009,419164;1866,666667;1866,666667;533,3333334;4266,666667;187,0070581;Abies alba;Picea abies;0;173
frasne_34;2;Y;Logging only;19;Wind;840,4358777;0,066318916;0,681697686;410,202442;1345,247008;1055,878545;2811,327996;1600;3200;2666,666667;7466,666668;187,0070581;Abies alba;Picea abies;210,4055629;23
frasne_34;3;Y;Logging only;19;Wind;841,0217158;0,066318916;0,675589215;0;1674,208765;258,1446402;1932,353406;533,3333334;3733,333334;0;4266,666667;187,0070581;Abies alba;Picea abies;0;0
frasne_34;4;Y;Logging only;19;Wind;841,1592747;0,066318916;0,675898981;0;0;2445,693463;2445,693463;3466,666667;0;0;3466,666667;187,0070581;Abies alba;Picea abies;0;0
gd;1;Y;Logging only;19;Wind;345,8735079;0,110493945;0,669692736;221,0142468;45,97096332;820,4399633;1087,425173;5066,666667;533,3333334;800,0000001;6400,000001;868,4507609;Picea abies;N;221,0142468;0
gd;2;Y;Logging only;19;Wind;350,7832653;0,110493945;0,674141246;134,3766621;68,95644498;1245,564722;1448,897829;1333,333334;800,0000001;533,3333334;2666,666667;868,4507609;Picea abies;N;22,98548166;0
gd;3;Y;Logging only;19;Wind;347,4459073;0,110493945;0,671315668;663,9928916;526,1907186;457,2342737;1647,417884;1866,666667;4266,666667;1866,666667;8000,000001;868,4507609;Picea abies;N;663,9928916;0
gd;4;Y;Logging only;19;Wind;343,9949747;0,110493945;0,667839779;0;45,97096332;1066,666667;1112,63763;1066,666667;533,3333334;0;1600;868,4507609;Picea abies;N;0;0
gdbruch;1;Y;Logging only;19;Wind;721,1714662;0,115392451;0,704280124;0;0;0;0;0;0;0;0;204,9530577;Abies alba;N;0;0
gdbruch;2;Y;Logging only;19;Wind;722,6931416;0,115392451;0,6990671;210,0519401;137,91289;0;347,9648301;0;1600;800,0000001;2400;204,9530577;Abies alba;N;210,0519401;0
gdbruch;3;Y;Logging only;19;Wind;711,1773122;0,115392451;0,704839781;312,63763;114,9274083;0;427,5650383;0;1333,333334;800,0000001;2133,333334;204,9530577;Abies alba;N;22,98548166;0
gdbruch;4;Y;Logging only;19;Wind;710,0485189;0,115392451;0,693527208;294,6071119;22,98548166;266,6666667;584,2592602;266,6666667;266,6666667;800,0000001;1333,333334;204,9530577;Abies alba;N;0;0
hag102;1;Y;Logging only;19;Wind;139,9128238;0,080048186;0,653681335;45,97096332;0;266,6666667;312,63763;266,6666667;0;533,3333334;800,0000001;267,9108208;Pinus sylvestris;N;0;0
hag102;2;Y;Logging only;19;Wind;139,9114108;0,080048186;0,653607801;0;173,6287923;0;173,6287923;0;533,3333334;0;533,3333334;267,9108208;Pinus sylvestris;N;150,6433106;0
hag102;3;Y;Logging only;19;Wind;139,8310717;0,080048186;0,653339483;0;91,94192664;0;91,94192664;0;1066,666667;0;1066,666667;267,9108208;Pinus sylvestris;N;0;0
hag102;4;Y;Logging only;19;Wind;139,8239993;0,080048186;0,653383481;0;376,9497906;298,8112616;675,7610522;3466,666667;533,3333334;0;4000,000001;267,9108208;Pinus sylvestris;N;266,6666667;0
hag104;1;Y;Logging only;19;Wind;140,2186126;0,080048186;0,650382906;0;289,6521484;0;289,6521484;0;533,3333334;0;533,3333334;135,2817016;Pinus sylvestris;N;266,6666667;0
hag104;2;Y;Logging only;19;Wind;140,2905155;0,080048186;0,6519613;0;0;1261,477747;1261,477747;1333,333334;0;0;1333,333334;135,2817016;Pinus sylvestris;N;0;0
hag104;3;Y;Logging only;19;Wind;141,9506161;0,080048186;0,649726239;0;996,4246967;3588,375695;4584,800391;4266,666667;1066,666667;0;5333,333334;135,2817016;Pinus sylvestris;N;996,4246967;0
hag104;4;Y;Logging only;19;Wind;142,9343587;0,080048186;0,641405221;0;0;0;0;0;0;0;0;135,2817016;Pinus sylvestris;N;0;0
hag116;1;Y;Logging only;19;Wind;141,7300945;0,080048186;0,650852616;0;0;266,6666667;266,6666667;266,6666667;0;0;266,6666667;267,9108208;Pinus sylvestris;N;0;0
hag116;2;Y;Logging only;19;Wind;141,3194655;0,080048186;0,655128007;22,98548166;0;127,7624421;150,7479238;266,6666667;0;266,6666667;533,3333334;267,9108208;Pinus sylvestris;N;0;0
hag116;3;Y;Logging only;19;Wind;141,5977095;0,080048186;0,65520366;0;0;0;0;0;0;0;0;267,9108208;Pinus sylvestris;N;0;0
hag116;4;Y;Logging only;19;Wind;141,5658126;0,080048186;0,654063372;0;0;0;0;0;0;0;0;267,9108208;Pinus sylvestris;N;0;0
hag120;1;Y;Logging only;19;Wind;144,7309297;0,080048186;0,654524112;0;464,6954318;895,4781547;1360,173587;1066,666667;533,3333334;0;1600;262,6056561;Pinus sylvestris;Quercus;464,6954318;0
hag120;2;Y;Logging only;19;Wind;144,4227064;0,080048186;0,65393661;0;59,40862953;2400;2459,40863;2400;266,6666667;0;2666,666667;262,6056561;Pinus sylvestris;Quercus;59,40862953;0
hag120;3;Y;Logging only;19;Wind;144,8531978;0,080048186;0,653602639;0;106,0868384;1066,666667;1172,753505;1066,666667;266,6666667;0;1333,333334;262,6056561;Pinus sylvestris;Quercus;106,0868384;0
hag120;4;Y;Logging only;19;Wind;145,033181;0,080048186;0,655019831;0;22,98548166;2133,333334;2156,318815;2133,333334;266,6666667;0;2400;262,6056561;Pinus sylvestris;Quercus;0;23
hag37;1;Y;Logging only;19;Wind;137,3086243;0,080048186;0,65897241;0;533,3333334;540,6892533;1074,022587;800,0000001;533,3333334;0;1333,333334;405,8451048;Pinus sylvestris;N;533,3333334;0
hag37;2;Y;Logging only;19;Wind;136,4992188;0,080048186;0,656993451;0;1345,677281;3740,267745;5085,945026;6133,333334;2133,333334;0;8266,666668;405,8451048;Pinus sylvestris;N;1345,677281;0
hag37;3;Y;Logging only;19;Wind;137,2187903;0,080048186;0,658788957;0;0;2162,809865;2162,809865;3200;0;0;3200;405,8451048;Pinus sylvestris;N;0;0
hag37;4;Y;Logging only;19;Wind;138,3957526;0,080048186;0,65746675;0;0;1785,85024;1785,85024;2400;0;0;2400;405,8451048;Pinus sylvestris;N;0;0
hag56;1;Y;None;19;Wind;132,8173983;0,080048186;0,653379903;68,60282219;289,6521484;462,6265444;820,881515;800,0000001;533,3333334;266,6666667;1600;267,9108208;Pinus sylvestris;Quercus;266,6666667;0
hag56;2;Y;None;19;Wind;132,798413;0,080048186;0,653306148;266,6666667;781,7197434;0;1048,38641;0;1066,666667;266,6666667;1333,333334;267,9108208;Pinus sylvestris;Quercus;266,6666667;0
hag56;3;Y;None;19;Wind;132,8182208;0,080048186;0,653100841;152,0578018;266,6666667;1066,666667;1485,391135;1066,666667;266,6666667;533,3333334;1866,666667;267,9108208;Pinus sylvestris;Quercus;266,6666667;23
hag56;4;Y;None;19;Wind;132,8127984;0,080048186;0,653249292;0;45,97096332;22,98548166;68,95644498;266,6666667;533,3333334;0;800,0000001;267,9108208;Pinus sylvestris;Quercus;45,97096332;0
hag9;1;Y;None;19;Wind;125,399588;0,080048186;0,659942094;120,2317502;114,9274083;266,6666667;501,8258252;266,6666667;1333,333334;800,0000001;2400;267,9108208;Pinus sylvestris;N;0;0
hag9;2;Y;None;19;Wind;124,9668501;0,080048186;0,655487258;744,7997646;533,3333334;0;1278,133098;0;533,3333334;1866,666667;2400;267,9108208;Pinus sylvestris;N;0;0
hag9;3;Y;None;19;Wind;125,0952899;0,080048186;0,653278522;127,6578289;1798,02923;1600;3525,687059;1600;2933,333334;266,6666667;4800,000001;267,9108208;Pinus sylvestris;N;109,2694436;0
hag9;4;Y;None;19;Wind;125,6286159;0,080048186;0,656717647;2077,947034;22,98548166;1384,678173;3485,610688;1600;266,6666667;2133,333334;4000,000001;267,9108208;Pinus sylvestris;N;0;0
Halliku;8;Y;None;16;Wind;58,71053989;-0,073500748;0,546245267;2487,442713;655,2319907;851,1737448;3993,848449;900;1500;4000;6400;375;Picea abies;N;2487,442713;0
haye329;1;Y;Logging only;19;Wind;333,3253939;0,094219821;0,657417581;4264,117975;14946,88034;0;19210,99831;0;22133,33334;8533,333334;30666,66667;180,3756022;Picea abies;N;0;0
haye329;2;Y;Logging only;19;Wind;335,3059255;0,094219821;0,659513228;3098,178549;5445,197299;266,6666667;8810,042515;266,6666667;7200,000001;5866,666667;13333,33334;180,3756022;Picea abies;N;0;0
haye329;3;Y;Logging only;19;Wind;336,9474093;0,094219821;0,663488388;2438,878004;8589,189664;0;11028,06767;0;10933,33333;5333,333334;16266,66667;180,3756022;Picea abies;N;0;0
haye329;4;Y;Logging only;19;Wind;338,1319165;0,094219821;0,666226626;5830,124548;6019,231408;0;11849,35596;0;7466,666668;9333,333335;16800;180,3756022;Picea abies;N;0;0
haye349;1;Y;Logging only;19;Wind;308,9401921;0,078655286;0,659537002;0;574,6370415;1086,632305;1661,269347;1600;6666,666668;0;8266,666668;207,136164;Fagus sylvatica;N;0;0
haye349;2;Y;Logging only;19;Wind;309,3889162;0,078655286;0,66181627;1390,579632;179,286757;0;1569,866388;0;533,3333334;1866,666667;2400;207,136164;Fagus sylvatica;N;1390,579632;0
haye349;3;Y;Logging only;19;Wind;308,5866654;0,078655286;0,66047043;1600;279,9751686;0;1879,975169;0;1333,333334;1600;2933,333334;207,136164;Fagus sylvatica;N;1600;0
haye349;4;Y;Logging only;19;Wind;307,9156443;0,078655286;0,657814035;0;330,6373131;399,2752148;729,9125279;533,3333334;2133,333334;0;2666,666667;207,136164;Fagus sylvatica;N;0;0
